Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-10 00:00:00-05:00,170.7793456546729,172.09348197353535,168.23933255381579,168.79832458496094,90865900,0.0,0.0
2022-02-11 00:00:00-05:00,169.00422655485806,169.73975239812015,164.79701035138444,165.38543701171875,98670700,0.0,0.0
2022-02-14 00:00:00-05:00,164.13996586391173,166.30732224292808,163.34560023389338,165.62083435058594,86185500,0.0,0.0
2022-02-15 00:00:00-05:00,167.670499489042,169.61228383864895,166.96439336840055,169.4553680419922,62527400,0.0,0.0
2022-02-16 00:00:00-05:00,168.53351334854412,169.994748612644,166.76824813134002,169.22000122070312,61177400,0.0,0.0
2022-02-17 00:00:00-05:00,167.72933608370406,168.5923579851135,165.2187432406735,165.62083435058594,69589300,0.0,0.0
2022-02-18 00:00:00-05:00,166.54270637048876,167.24879755806595,162.98275576839345,164.0713348388672,82772700,0.0,0.0
2022-02-22 00:00:00-05:00,161.79610099125685,163.4731068473456,159.02071443579257,161.1488494873047,91162800,0.0,0.0
2022-02-23 00:00:00-05:00,162.34528786351217,162.94351625967545,156.6670338772365,156.98086547851562,90009200,0.0,0.0
2022-02-24 00:00:00-05:00,149.63542023803691,159.70722772731528,149.0666116347653,159.59934997558594,141147500,0.0,0.0
2022-02-25 00:00:00-05:00,160.6780765984275,161.93337290276583,157.76539291737205,161.66859436035156,91974200,0.0,0.0
2022-02-28 00:00:00-05:00,159.9131229462421,162.2275781983388,159.29527644930639,161.93336486816406,95056600,0.0,0.0
2022-03-01 00:00:00-05:00,161.5215128724912,163.38485445669167,158.84420231864755,160.0504608154297,83474400,0.0,0.0
2022-03-02 00:00:00-05:00,161.21749147612806,164.13017563125035,159.80527916281847,163.34561157226562,79724800,0.0,0.0
2022-03-03 00:00:00-05:00,165.21876441640376,165.6502754224143,162.35511815252505,163.02198791503906,76678400,0.0,0.0
2022-03-04 00:00:00-05:00,161.3155594882437,162.35510045432284,158.9716840195684,160.02102661132812,83737200,0.0,0.0
2022-03-07 00:00:00-05:00,160.2073525837716,161.8353202073776,155.9707161123603,156.2257080078125,96418800,0.0,0.0
2022-03-08 00:00:00-05:00,155.75501466301262,159.73666023729874,152.79329203332358,154.40164184570312,131148300,0.0,0.0
2022-03-09 00:00:00-05:00,158.36362016341366,160.25638119604568,156.33357653036765,159.8052520751953,91454900,0.0,0.0
2022-03-10 00:00:00-05:00,157.10835602606574,157.29469168011647,152.96979505950804,155.46078491210938,105342000,0.0,0.0
2022-03-11 00:00:00-05:00,155.8628386400447,156.20609005481433,151.51833939243923,151.743896484375,96970100,0.0,0.0
2022-03-14 00:00:00-04:00,148.52719485737234,151.14566528522778,147.2032572060636,147.7132110595703,108732100,0.0,0.0
2022-03-15 00:00:00-04:00,147.9878136848799,152.56770172333492,147.47785980558257,152.09695434570312,92964300,0.0,0.0
2022-03-16 00:00:00-04:00,154.01914186419623,156.9122077008172,151.47912909347468,156.51011657714844,102300200,0.0,0.0
2022-03-17 00:00:00-04:00,155.54901392146604,157.8928891304827,154.58793096024448,157.5202178955078,75615400,0.0,0.0
2022-03-18 00:00:00-04:00,157.41234943730183,161.30573452736996,156.67682351294607,160.8153839111328,123511700,0.0,0.0
2022-03-21 00:00:00-04:00,160.3544634117704,163.13966646337798,159.8641127641069,162.18838500976562,95811400,0.0,0.0
2022-03-22 00:00:00-04:00,162.3158776286816,166.15042355950408,161.7274657879275,165.56201171875,81532000,0.0,0.0
2022-03-23 00:00:00-04:00,164.74802792669965,169.30828329467843,164.41457808924804,166.92518615722656,98062700,0.0,0.0
2022-03-24 00:00:00-04:00,167.75875768604743,170.77931940838405,166.9251705809909,170.71067810058594,90131400,0.0,0.0
2022-03-25 00:00:00-04:00,170.52438934290058,171.89736551944648,169.41619180905553,171.34817504882812,80546200,0.0,0.0
2022-03-28 00:00:00-04:00,168.84733794398963,172.33863211398676,168.68062052174977,172.21115112304688,90371900,0.0,0.0
2022-03-29 00:00:00-04:00,173.28010585750482,175.55532497081904,172.93685443507036,175.5063018798828,100589400,0.0,0.0
2022-03-30 00:00:00-04:00,175.1042250130881,176.14376602591867,173.289921571538,174.3392791748047,92633200,0.0,0.0
2022-03-31 00:00:00-04:00,174.40791055107027,174.59424618696573,171.0342957824536,171.24024963378906,103049300,0.0,0.0
2022-04-01 00:00:00-04:00,170.67144974905557,171.5050518578882,168.62178757896973,170.946044921875,78751300,0.0,0.0
2022-04-04 00:00:00-04:00,171.20105860098838,175.04540647336353,171.07356262443463,174.99636840820312,76468400,0.0,0.0
2022-04-05 00:00:00-04:00,174.0744778575844,174.85904187741096,171.05391610805626,171.6815643310547,73401800,0.0,0.0
2022-04-06 00:00:00-04:00,169.03368653783352,170.27918145157616,166.846726701127,168.513916015625,89058800,0.0,0.0
2022-04-07 00:00:00-04:00,167.8568186387604,170.01435825576067,166.57210247899573,168.81790161132812,77594700,0.0,0.0
2022-04-08 00:00:00-04:00,168.46488285345913,168.46488285345913,165.9346714824091,166.8074951171875,76575500,0.0,0.0
2022-04-11 00:00:00-04:00,165.45410588858888,165.76792249086608,162.3060484551017,162.5512237548828,72246700,0.0,0.0
2022-04-12 00:00:00-04:00,164.77739991175795,166.5916879340358,163.42402763064175,164.42434692382812,79265200,0.0,0.0
2022-04-13 00:00:00-04:00,164.1595904381064,167.73914420674996,163.55156041909547,167.1114959716797,70618900,0.0,0.0
2022-04-14 00:00:00-04:00,167.32726844290085,167.96473333287506,161.85495282329552,162.10012817382812,75329400,0.0,0.0
2022-04-18 00:00:00-04:00,160.75656858845937,163.38485607115766,160.41333208367593,161.88438415527344,69023900,0.0,0.0
2022-04-19 00:00:00-04:00,161.83534399523174,164.5813108194766,160.74676487778993,164.16940307617188,67723800,0.0,0.0
2022-04-20 00:00:00-04:00,165.50314204406817,165.62083637298807,162.89448802131358,164.00267028808594,67929800,0.0,0.0
2022-04-21 00:00:00-04:00,165.65024919174274,168.21968163880754,162.70814548680565,163.2082977294922,87227800,0.0,0.0
2022-04-22 00:00:00-04:00,163.24755201100473,164.63032953066207,158.38326676927218,158.66766357421875,84882400,0.0,0.0
2022-04-25 00:00:00-04:00,158.01057433340998,160.0210148088947,155.40192048493418,159.7366180419922,96046400,0.0,0.0
2022-04-26 00:00:00-04:00,159.11877502482716,159.20703454434567,153.69549840448505,153.77395629882812,95623200,0.0,0.0
2022-04-27 00:00:00-04:00,152.9011344667558,156.70624511583344,152.38136400484169,153.54840087890625,88063200,0.0,0.0
2022-04-28 00:00:00-04:00,156.17667104674604,161.34497072445453,155.8628394699356,160.48194885253906,130216800,0.0,0.0
2022-04-29 00:00:00-04:00,158.71671584912355,162.9925746827483,154.21529987659397,154.60757446289062,131747600,0.0,0.0
2022-05-02 00:00:00-04:00,153.68571389859628,155.17636916422146,150.31209888761785,154.91159057617188,123055300,0.0,0.0
2022-05-03 00:00:00-04:00,155.09790243206862,157.60851029484962,153.30323224685807,156.40223693847656,88966500,0.0,0.0
2022-05-04 00:00:00-04:00,156.58858056796436,163.26715427373458,156.18648942865437,162.8160400390625,108256500,0.0,0.0
2022-05-05 00:00:00-04:00,160.68791986588977,160.91347698312873,151.9596689981739,153.7445526123047,130525300,0.0,0.0
2022-05-06 00:00:00-04:00,153.223988771511,156.59274408051633,151.42666686979732,154.4713134765625,116124600,0.23,0.0
2022-05-09 00:00:00-04:00,152.16327128379606,153.04720818256274,148.78471498335946,149.3445281982422,131577900,0.0,0.0
2022-05-10 00:00:00-04:00,152.74275136095326,153.94096598283207,150.1989918029188,151.7507781982422,115366700,0.0,0.0
2022-05-11 00:00:00-04:00,150.7588463480562,152.67402087769284,143.20616949802272,143.88385009765625,142689800,0.0,0.0
2022-05-12 00:00:00-04:00,140.22047769386583,143.5892190057079,136.32137108215858,140.01422119140625,182602000,0.0,0.0
2022-05-13 00:00:00-04:00,142.00793811597927,145.45526685384394,140.55437184575726,144.48294067382812,113990900,0.0,0.0
2022-05-16 00:00:00-04:00,142.95079475797485,144.88561601712348,141.60524980458257,142.9409637451172,86643800,0.0,0.0
2022-05-17 00:00:00-04:00,146.2017017887358,147.09545486873625,144.06062380512492,146.57492065429688,78336300,0.0,0.0
2022-05-18 00:00:00-04:00,144.22761523431257,144.72850245560213,137.40171366939953,138.3052978515625,109742900,0.0,0.0
2022-05-19 00:00:00-04:00,137.3820660685117,139.13027811714653,134.1606406090294,134.89724731445312,136095600,0.0,0.0
2022-05-20 00:00:00-04:00,136.60614779257094,138.1873972505803,130.2418708685785,135.1329345703125,137426100,0.0,0.0
2022-05-23 00:00:00-04:00,135.32937819993117,140.7016976717336,135.19187888015,140.55438232421875,117726300,0.0,0.0
2022-05-24 00:00:00-04:00,138.29544611720485,139.43473470985077,134.87759532556828,137.85348510742188,104132700,0.0,0.0
2022-05-25 00:00:00-04:00,135.9579767146977,139.25797605670064,135.86958748794973,138.0106658935547,92482700,0.0,0.0
2022-05-26 00:00:00-04:00,134.93652895354754,141.7624148884754,134.69099338044722,141.21241760253906,90601500,0.0,0.0
2022-05-27 00:00:00-04:00,142.79366865497497,147.00705253559786,142.66598536012808,146.9677734375,90978500,0.0,0.0
2022-05-31 00:00:00-04:00,146.40792556095022,147.96952785545992,144.21773795482548,146.18202209472656,103718400,0.0,0.0
2022-06-01 00:00:00-04:00,147.2231036462002,149.03025660842948,145.04274685421817,146.0543670654297,74286600,0.0,0.0
2022-06-02 00:00:00-04:00,145.19008953159607,148.5686612441736,144.23741035730646,148.50973510742188,72348100,0.0,0.0
2022-06-03 00:00:00-04:00,144.27668941243508,145.327588805216,141.88027492949882,142.78384399414062,88570300,0.0,0.0
2022-06-06 00:00:00-04:00,144.40437947478588,145.91688699135824,142.31241160472894,143.5302734375,71598400,0.0,0.0
2022-06-07 00:00:00-04:00,141.77222665254513,146.33918169758047,141.52669111278408,146.0543670654297,67808200,0.0,0.0
2022-06-08 00:00:00-04:00,145.92670296402,147.1936599216941,144.8267083969664,145.31777954101562,53950200,0.0,0.0
2022-06-09 00:00:00-04:00,144.45348753415902,145.3079465173713,139.98473718785118,140.0927734375,69473000,0.0,0.0
2022-06-10 00:00:00-04:00,137.7749096051149,138.2463336751748,134.61241045362357,134.68116760253906,91437900,0.0,0.0
2022-06-13 00:00:00-04:00,130.49722878533498,132.78562190034356,129.09277263849617,129.52491760253906,122207100,0.0,0.0
2022-06-14 00:00:00-04:00,130.7525781704987,131.49900074632365,129.13203476822937,130.38917541503906,84784300,0.0,0.0
2022-06-15 00:00:00-04:00,131.8918636674431,134.88740024350506,129.79991106375064,133.01150512695312,91533000,0.0,0.0
2022-06-16 00:00:00-04:00,129.72137392087922,130.0258356762957,126.73565254208258,127.73744201660156,108123900,0.0,0.0
2022-06-17 00:00:00-04:00,127.74726504539257,130.70350817907268,127.49189843838613,129.2106475830078,134520300,0.0,0.0
2022-06-21 00:00:00-04:00,131.03743398602646,134.61243163462674,130.93922874022462,133.4436798095703,81000500,0.0,0.0
2022-06-22 00:00:00-04:00,132.38294065988546,135.29990419534238,131.51866571381353,132.93295288085938,73409200,0.0,0.0
2022-06-23 00:00:00-04:00,134.37667831880032,136.11505890340575,133.20792691763643,135.80078125,72433800,0.0,0.0
2022-06-24 00:00:00-04:00,137.40168446081998,139.37579982628543,137.27401616859356,139.13026428222656,89116800,0.0,0.0
2022-06-27 00:00:00-04:00,140.1516855515393,140.92758626309347,138.45258378281605,139.13026428222656,70207900,0.0,0.0
2022-06-28 00:00:00-04:00,139.59189131103963,140.85884829692233,134.86778919791305,134.9856414794922,67083400,0.0,0.0
2022-06-29 00:00:00-04:00,135.0052865296894,138.15795490582852,134.22938572393656,136.74366760253906,66242400,0.0,0.0
2022-06-30 00:00:00-04:00,134.7990223471169,135.89901685954254,131.38117155043633,134.2784881591797,98964500,0.0,0.0
2022-07-01 00:00:00-04:00,133.6105999003664,136.55702609474315,133.2373961064284,136.44898986816406,71051600,0.0,0.0
2022-07-05 00:00:00-04:00,135.30976092001367,139.08118409124435,134.48474992493536,139.03207397460938,73353800,0.0,0.0
2022-07-06 00:00:00-04:00,138.82581180795694,141.54633502633234,138.56062920663072,140.36776733398438,74064300,0.0,0.0
2022-07-07 00:00:00-04:00,140.73115856961377,143.93295194501385,140.72134254203155,143.7365264892578,66253700,0.0,0.0
2022-07-08 00:00:00-04:00,142.66597262808202,144.91508669074653,142.41062104747897,144.4141845703125,64547800,0.0,0.0
2022-07-11 00:00:00-04:00,143.0686451840122,144.02132426836204,141.2123971200697,142.28292846679688,63141600,0.0,0.0
2022-07-12 00:00:00-04:00,143.1570440660671,145.79900902596674,142.4597314847581,143.25526428222656,77588800,0.0,0.0
2022-07-13 00:00:00-04:00,140.43653568039218,143.8347397140172,139.5820616716197,142.8918914794922,71185600,0.0,0.0
2022-07-14 00:00:00-04:00,141.50703095418416,146.29005802967413,140.6918512393976,145.81863403320312,78140700,0.0,0.0
2022-07-15 00:00:00-04:00,147.1052616395071,148.16597704358819,145.55347512166446,147.48829650878906,76259900,0.0,0.0
2022-07-18 00:00:00-04:00,148.0481247263253,148.86330457327466,144.08026173602485,144.44366455078125,81420900,0.0,0.0
2022-07-19 00:00:00-04:00,145.27848208027842,148.52937058051154,144.286523787425,148.30348205566406,82982400,0.0,0.0
2022-07-20 00:00:00-04:00,148.42131103969578,150.97488652317665,147.6847044563416,150.30702209472656,64823400,0.0,0.0
2022-07-21 00:00:00-04:00,151.74094840024839,152.79184759877373,149.22666712229798,152.57577514648438,65086600,0.0,0.0
2022-07-22 00:00:00-04:00,152.61507520531072,153.48918116011728,150.67043785379852,151.33828735351562,66675400,0.0,0.0
2022-07-25 00:00:00-04:00,151.25974222884446,152.27134767920083,149.5606401112027,150.2186737060547,53623900,0.0,0.0
2022-07-26 00:00:00-04:00,149.54096368293668,150.3561434947877,148.1070444852617,148.89276123046875,55138700,0.0,0.0
2022-07-27 00:00:00-04:00,149.85522662536712,154.52040107764333,149.4427287879426,153.9900360107422,78620700,0.0,0.0
2022-07-28 00:00:00-04:00,154.17666680263463,154.82488420275592,151.65256933071927,154.54006958007812,81378700,0.0,0.0
2022-07-29 00:00:00-04:00,158.36064587550854,160.70796561063992,156.65171270547043,159.6079559326172,101786900,0.0,0.0
2022-08-01 00:00:00-04:00,158.13470710792794,160.66863573230555,158.01685484186865,158.6257781982422,67829400,0.0,0.0
2022-08-02 00:00:00-04:00,157.24099208938756,159.50973846034333,156.7793839981374,157.152587890625,59907000,0.0,0.0
2022-08-03 00:00:00-04:00,157.96775857743674,163.61507661089456,157.87936937014717,163.16329956054688,82507500,0.0,0.0
2022-08-04 00:00:00-04:00,163.0454397472784,164.20437546779837,161.49365309665475,162.84901428222656,55474100,0.0,0.0
2022-08-05 00:00:00-04:00,160.51808440274291,163.11454067024195,160.31154145785612,162.62278747558594,56697000,0.23,0.0
2022-08-08 00:00:00-04:00,163.62597080235415,165.04222255656555,161.49176350864772,162.1507110595703,60276900,0.0,0.0
2022-08-09 00:00:00-04:00,161.31475546531706,163.0850703328182,160.55745118727944,162.1999053955078,63135500,0.0,0.0
2022-08-10 00:00:00-04:00,164.91434111224348,166.54696529007254,164.14720734331007,166.44862365722656,70170500,0.0,0.0
2022-08-11 00:00:00-04:00,167.25511117853088,168.1697800173322,165.41595884571527,165.7110137939453,57149200,0.0,0.0
2022-08-12 00:00:00-04:00,167.01906593388134,169.33029699566112,166.60598003496278,169.26145935058594,68039400,0.0,0.0
2022-08-15 00:00:00-04:00,168.6910268994302,170.5301791193321,168.52383260735886,170.33348083496094,54091700,0.0,0.0
2022-08-16 00:00:00-04:00,169.93024033504878,170.84490912166515,168.82871793209483,170.17611694335938,56377100,0.0,0.0
2022-08-17 00:00:00-04:00,169.92038056738267,173.24462151792488,169.72368231700796,171.6710205078125,79542000,0.0,0.0
2022-08-18 00:00:00-04:00,170.88425233332873,172.01527879196829,170.26463844345383,171.27764892578125,62290100,0.0,0.0
2022-08-19 00:00:00-04:00,170.17614485304702,170.87444113830458,168.48451230986507,168.69105529785156,70346300,0.0,0.0
2022-08-22 00:00:00-04:00,166.89121173091766,167.05840602639253,164.38326728455968,164.80618286132812,69026800,0.0,0.0
2022-08-23 00:00:00-04:00,164.32428177313432,165.92740230652828,163.90136613852434,164.4718017578125,54147100,0.0,0.0
2022-08-24 00:00:00-04:00,164.56028725907692,165.33725066099007,163.50792827667766,164.76681518554688,53841500,0.0,0.0
2022-08-25 00:00:00-04:00,165.99624842184198,167.33381804385021,165.57334777280303,167.2256317138672,51218200,0.0,0.0
2022-08-26 00:00:00-04:00,167.75672364191396,168.22880259575382,160.86233294904275,160.9213409423828,78961000,0.0,0.0
2022-08-29 00:00:00-04:00,158.49205968709833,160.21319598841637,157.18400930436007,158.71827697753906,73314000,0.0,0.0
2022-08-30 00:00:00-04:00,159.4558931891013,159.87879372642644,155.11862647886383,156.28900146484375,77906200,0.0,0.0
2022-08-31 00:00:00-04:00,157.66589243531146,157.9314433381074,154.54817926746995,154.62686157226562,87991100,0.0,0.0
2022-09-01 00:00:00-04:00,154.05642452911226,155.8070645231953,152.11891593895604,155.3546600341797,74229900,0.0,0.0
2022-09-02 00:00:00-04:00,157.11514512449315,157.71508462008887,152.41398580114964,153.24012756347656,76957800,0.0,0.0
2022-09-06 00:00:00-04:00,153.88925181756636,154.4990209999667,151.15510515135455,151.9812469482422,73714800,0.0,0.0
2022-09-07 00:00:00-04:00,152.26646809885722,154.0859459351541,151.07641875135508,153.38766479492188,87449600,0.0,0.0
2022-09-08 00:00:00-04:00,152.0894537868935,153.7810862700933,150.1617743268103,151.9124298095703,84923800,0.0,0.0
2022-09-09 00:00:00-04:00,152.90574262919617,155.21698869351633,152.19761681404773,154.77439880371094,68028800,0.0,0.0
2022-09-12 00:00:00-04:00,156.95780504262976,161.5507787814024,156.672594749297,160.73446655273438,104956000,0.0,0.0
2022-09-13 00:00:00-04:00,157.2626583460396,157.89210180568796,150.84036312260494,151.3026123046875,122656600,0.0,0.0
2022-09-14 00:00:00-04:00,152.23695501832623,154.50886749732993,151.07642462426648,152.74838256835938,87965400,0.0,0.0
2022-09-15 00:00:00-04:00,152.09926605765543,152.67954626691656,148.88321078041434,149.85687255859375,90481100,0.0,0.0
2022-09-16 00:00:00-04:00,148.71601438946803,148.85370468985187,145.92284471335466,148.21441650390625,162278800,0.0,0.0
2022-09-19 00:00:00-04:00,146.84737096636638,152.01078071909163,146.6408429802446,151.93209838867188,81474200,0.0,0.0
2022-09-20 00:00:00-04:00,150.86989154639073,155.4727097837978,150.5551772691551,154.31216430664062,107689800,0.0,0.0
2022-09-21 00:00:00-04:00,154.74492033364538,156.12183853779936,151.06661536137307,151.18463134765625,101696800,0.0,0.0
2022-09-22 00:00:00-04:00,149.8667164993867,151.9222413623521,148.42096082844884,150.2207794189453,86652500,0.0,0.0
2022-09-23 00:00:00-04:00,148.69635763891162,148.97173827223702,146.10973061112034,147.94888305664062,96029900,0.0,0.0
2022-09-26 00:00:00-04:00,147.19158660210013,151.2337989231627,147.1719122700789,148.2832794189453,93339400,0.0,0.0
2022-09-27 00:00:00-04:00,150.22077457787657,152.16811306913462,147.47678328794686,149.25692749023438,84442700,0.0,0.0
2022-09-28 00:00:00-04:00,145.20489532446575,148.1554147485666,142.45107419388137,147.3686065673828,146691400,0.0,0.0
2022-09-29 00:00:00-04:00,143.69029304650877,144.30006222073425,138.3596750779143,140.12998962402344,128138200,0.0,0.0
2022-09-30 00:00:00-04:00,138.9497950371784,140.739784043771,135.72389496609006,135.92059326171875,124925300,0.0,0.0
2022-10-03 00:00:00-04:00,135.930451339268,140.71029392940602,135.41902371449189,140.1005096435547,114311700,0.0,0.0
2022-10-04 00:00:00-04:00,142.6379332973476,143.80830832520158,141.88062916042142,143.69029235839844,87830100,0.0,0.0
2022-10-05 00:00:00-04:00,141.69376449693982,144.94916805569278,140.65123517873155,143.98532104492188,79471000,0.0,0.0
2022-10-06 00:00:00-04:00,143.40509411965112,145.1065563258667,142.82482883069895,143.03135681152344,68402200,0.0,0.0
2022-10-07 00:00:00-04:00,140.18900681575843,140.73978304959337,137.1499753994762,137.7794189453125,85925600,0.0,0.0
2022-10-10 00:00:00-04:00,138.10397338867188,139.5497290653031,136.28449546728626,138.10397338867188,74899000,0.0,0.0
2022-10-11 00:00:00-04:00,137.59253769929057,139.01863396780078,135.94025417061508,136.68771362304688,77033700,0.0,0.0
2022-10-12 00:00:00-04:00,136.83523643828954,138.04494498633176,135.88123412590454,136.05825805664062,70433700,0.0,0.0
2022-10-13 00:00:00-04:00,132.76356905691682,141.22171730449597,132.15378472461572,140.63162231445312,113224000,0.0,0.0
2022-10-14 00:00:00-04:00,141.92981170804703,142.1363546632189,135.9107571080086,136.09762573242188,88598000,0.0,0.0
2022-10-17 00:00:00-04:00,138.74327729972723,140.54308109407378,137.9564690521345,140.06117248535156,85250900,0.0,0.0
2022-10-18 00:00:00-04:00,143.09038098743915,144.2804155723702,138.2908639653918,141.3790740966797,99136600,0.0,0.0
2022-10-19 00:00:00-04:00,139.35303637893844,142.55926212019432,139.16616774549112,141.48724365234375,61758300,0.0,0.0
2022-10-20 00:00:00-04:00,140.66107086147935,143.4837290525793,140.29716333693773,141.02496337890625,64522000,0.0,0.0
2022-10-21 00:00:00-04:00,140.51356590449524,145.41143897685419,140.29719327846567,144.84100341796875,86548600,0.0,0.0
2022-10-24 00:00:00-04:00,144.76231202642796,147.75216493318766,143.5919369881937,146.9850311279297,75981900,0.0,0.0
2022-10-25 00:00:00-04:00,147.61451775067997,149.97494284693582,146.8965620580291,149.82740783691406,74732300,0.0,0.0
2022-10-26 00:00:00-04:00,148.47013415168624,149.48314455270017,145.59828223025528,146.88668823242188,88194300,0.0,0.0
2022-10-27 00:00:00-04:00,145.62782920100577,146.59166146526223,141.75281080290236,142.41175842285156,109180200,0.0,0.0
2022-10-28 00:00:00-04:00,145.75564835945892,154.90226106166642,145.3819261249116,153.17129516601562,164762400,0.0,0.0
2022-10-31 00:00:00-04:00,150.63387384328797,151.6960627678098,149.41432026169932,150.81089782714844,97943200,0.0,0.0
2022-11-01 00:00:00-04:00,152.52221012298716,152.88610277414685,146.67034867047332,148.16526794433594,80379300,0.0,0.0
2022-11-02 00:00:00-04:00,146.49328294195223,149.66017491618842,142.60843546015093,142.637939453125,93604600,0.0,0.0
2022-11-03 00:00:00-04:00,139.7169294177421,140.44472962212055,136.4615253404881,136.58938598632812,97918500,0.0,0.0
2022-11-04 00:00:00-04:00,139.97827949963104,140.54966144424455,132.3828725979919,136.32342529296875,140814800,0.23,0.0
2022-11-07 00:00:00-05:00,135.07226465763827,137.08193945756335,133.6536636073325,136.85536193847656,83374600,0.0,0.0
2022-11-08 00:00:00-05:00,138.32323704462326,139.32806703138522,135.44663574586633,137.4267578125,89908500,0.0,0.0
2022-11-09 00:00:00-05:00,136.44161049413725,136.49087039963513,132.58971737719733,132.8655548095703,74917800,0.0,0.0
2022-11-10 00:00:00-05:00,139.14089348616804,144.6872100830078,137.42674799216064,144.6872100830078,118854000,0.0,0.0
2022-11-11 00:00:00-05:00,143.65281852957958,147.78053378231226,142.22435652176193,147.4751434326172,93979700,0.0,0.0
2022-11-14 00:00:00-05:00,146.7559957323241,148.04652398997993,145.23887493220099,146.0762481689453,73374100,0.0,0.0
2022-11-15 00:00:00-05:00,149.9576976256643,151.3073317859871,146.35208917690562,147.81008911132812,89868300,0.0,0.0
2022-11-16 00:00:00-05:00,146.91363265596118,147.64262514508096,145.10096733747125,146.57867431640625,64218300,0.0,0.0
2022-11-17 00:00:00-05:00,144.25373060276158,149.2286798359038,143.97789320265173,148.47998046875,80389400,0.0,0.0
2022-11-18 00:00:00-05:00,150.04634875723008,150.43055193083845,147.74112971557977,149.04150390625,74829600,0.0,0.0
2022-11-21 00:00:00-05:00,147.928327968664,148.1351985339266,145.52458880647748,145.81027221679688,58724100,0.0,0.0
2022-11-22 00:00:00-05:00,145.92849249022925,148.1844518302865,144.7463148991296,147.94801330566406,51804100,0.0,0.0
2022-11-23 00:00:00-05:00,147.22886486968167,149.57349802080938,147.1204990929822,148.82479858398438,58301400,0.0,0.0
2022-11-25 00:00:00-05:00,146.1058228227629,146.66735873059727,144.93350612985708,145.90879821777344,35195900,0.0,0.0
2022-11-28 00:00:00-05:00,142.9829703173001,144.46067774721516,141.24913234439265,142.07664489746094,69246000,0.0,0.0
2022-11-29 00:00:00-05:00,142.14557128350813,142.65784730969276,138.2641397568449,139.0719451904297,83763800,0.0,0.0
