Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09838950634002686,0.0988172630624208,0.09838950634002686,0.09838950634002686,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09368420784557524,0.09368420784557524,0.09325645118951797,0.09325645118951797,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08683936860447428,0.08683936860447428,0.08641161769628525,0.08641161769628525,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.0885503813624382,0.08897813797102129,0.0885503813624382,0.0885503813624382,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09111768752336502,0.09154543847956864,0.09111768752336502,0.09111768752336502,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.0966784656047821,0.09710622221537414,0.0966784656047821,0.0966784656047821,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.1013837531208992,0.10181227501943076,0.1013837531208992,0.1013837531208992,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10566199570894241,0.106089752048524,0.10566199570894241,0.10566199570894241,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11122280359268188,0.11165055996971571,0.11122280359268188,0.11122280359268188,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.1214897483587265,0.12191750506995058,0.1214897483587265,0.1214897483587265,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12320069223642349,0.12362844869924396,0.12320069223642349,0.12320069223642349,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12063425788036572,0.12063425788036572,0.12020651251077652,0.12020651251077652,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11721221008342914,0.11721221008342914,0.11678445339202881,0.11678445339202881,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11806769669055937,0.11892320996211521,0.11806769669055937,0.11806769669055939,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.1159289105497281,0.1159289105497281,0.11550116539001465,0.11550116539001465,35728000,0.0,0.0
